large,31470,59.11,adj.大的，巨大的
ago,31500,59.17,adv....以前
pressure,31515,59.2,n.压力，繁忙，紧迫
away,31530,59.23,adv.去，远离，在远处
air,31545,59.26,n.空气，气派
fast,31560,59.28,adj.快的
strong,31575,59.31,adj.强壮的，强烈的
reason,31605,59.37,n.原因，理由
force,31635,59.42,n.力，力量
ever,31650,59.45,adv.曾经，总是，究竟
deep,31665,59.48,adj.深的，深远的
remain,31710,59.56,n.依旧的，剩余，逗留
core,31770,59.68,n.核，核心
water,31785,59.71,n.水
health,31815,59.76,n.健康(状况)
four,31829,59.79,num.四
military,31843,59.81,adj.军事的，好斗的
elsewhere,31927,59.97,adv.在别处
southern,31955,60.03,adj.南的，南方的
probably,31983,60.08,adv.或许，大概
control,31997,60.1,v.，n.控制，管理
human,32053,60.21,adj.人的，人类的
dollar,32067,60.24,n.元，美元
almost,32109,60.31,adv.几乎，差不多
today,32165,60.42,adv.今天，现在
commodity,32179,60.45,n.商品
population,32193,60.47,n.人口
come,32207,60.5,v.来到，出现，发生
until,32248,60.58,prep.，conj.到...为止
argue,32261,60.6,v.争论，辩论
small,32287,60.65,adj.小的，不重要的
action,32300,60.67,n.行为，行动
fact,32326,60.72,n.事实，真相
chance,32378,60.82,n.机会，可能性
rule,32391,60.84,n.法规，常规，统治
provide,32404,60.87,v.供给，提供，准备
office,32417,60.89,n.办公室，事务所
evidence,32430,60.92,n.证据，迹象
poor,32456,60.97,adj.穷的，差的
northern,32482,61.02,adj.北方的，北部的
close,32495,61.04,down
border,32521,61.09,n.国界，边境
official,32534,61.11,n.官员
economics,32573,61.19,n.经济学
main,32638,61.31,adj.主要的
especially,32664,61.36,adv.特别地，专门地
show,32677,61.38,v.显示，表明
further,32703,61.43,adv.更远，进一步
majority,32716,61.45,n.多数，过半数
rise,32768,61.55,v.起立，晋级，增长
